KIDSDRIV,AGE,HOMEKIDS,YOJ,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,Income_converted,HOME_VAL_converted,BLUEBOOK_converted,LE_PARENT1,LE_MSTATUS,LE_EDUCATION,LE_CAR_USE,LE_CAR_TYPE,LE_REVOKED
0,35.0,3,14.0,10,0,0,1.0,5628.0,64192.0,6820.0,0,0,0,1,5,0
0,49.0,0,9.0,1,0,0,7.0,34427.0,158704.0,9840.0,0,1,1,1,0,0
0,67.0,0,15.0,1,0,2,1.0,2558.0,0.0,1500.0,0,0,4,0,5,0
1,43.0,1,7.0,9,2,0,1.0,57170.0,198402.0,26320.0,0,0,0,1,0,0
0,39.0,2,15.0,4,4,3,7.0,79961.0,246846.0,13400.0,0,0,1,1,5,0
0,50.0,0,7.0,6,0,0,11.0,43445.0,149248.0,22550.0,0,0,1,1,0,0
0,34.0,1,12.0,1,0,4,15.0,121279.0,325518.0,10960.0,0,0,1,1,5,1
0,35.0,0,9.0,4,0,0,4.0,55424.0,0.0,16260.0,0,1,0,1,5,0
0,46.0,0,15.0,1,0,0,5.0,91685.0,287159.0,15270.0,0,0,1,0,5,0
0,46.0,1,11.0,10,1,0,11.0,137285.0,0.0,19830.0,1,1,2,0,4,1
0,45.0,2,15.0,6,0,2,12.0,77183.0,262380.0,17440.0,0,0,2,1,5,0
0,66.0,1,17.0,7,0,0,16.0,96830.0,325826.0,11180.0,0,0,2,1,5,0
0,46.0,0,5.0,3,0,0,17.0,108701.0,337340.0,12070.0,0,0,2,1,5,0
0,53.0,0,14.0,1,0,0,19.0,123265.0,345259.0,15910.0,0,0,2,1,0,0
0,38.0,0,6.0,11,0,0,9.0,172670.0,455410.0,21900.0,0,0,2,0,4,0
0,57.0,0,14.0,1,3,0,14.0,101399.0,0.0,14350.0,0,1,2,1,0,0
0,49.0,0,10.0,1,0,0,18.0,88937.0,276837.0,15290.0,0,0,2,1,0,0
0,45.0,0,13.0,7,3,8,21.0,148221.0,0.0,20820.0,0,1,2,0,4,0
0,54.0,0,15.0,21,0,0,11.0,82465.0,256667.0,18910.0,0,1,1,1,5,0
1,39.0,1,12.0,1,0,0,9.0,70673.0,223484.0,17900.0,0,0,4,0,4,0
0,50.0,0,0.0,4,0,2,1.0,0.0,56441.0,12460.0,0,1,4,1,5,0
0,57.0,0,14.0,6,3,2,15.0,100985.0,280768.0,22710.0,0,0,2,1,5,0
0,43.0,0,12.0,10,0,0,7.0,2346.0,99554.0,24500.0,0,0,1,0,4,0
0,39.0,0,13.0,10,0,0,7.0,49194.0,126703.0,24060.0,0,0,4,0,1,0
0,58.0,4,16.0,11,0,0,12.0,46214.0,241259.0,18860.0,0,0,4,1,4,0
0,39.0,0,11.0,6,3,1,1.0,33037.0,118221.0,9950.0,0,0,4,1,2,1
0,39.0,0,11.0,1,1,4,1.0,67011.0,0.0,25740.0,0,1,0,0,4,0
0,44.0,0,0.0,3,3,9,11.0,0.0,0.0,1500.0,0,1,1,0,0,0
0,39.0,0,13.0,1,4,4,12.0,16862.0,148063.0,20670.0,0,0,1,1,4,0
0,48.0,0,9.0,6,0,1,17.0,61509.0,195438.0,23230.0,0,0,2,0,1,0
1,39.0,3,12.0,4,0,1,6.0,6843.0,0.0,7050.0,1,1,4,0,5,0
0,45.0,0,12.0,6,0,0,1.0,37417.0,140449.0,7440.0,0,0,4,1,3,0
0,48.0,0,10.0,7,0,0,11.0,14882.0,111509.0,11550.0,0,0,2,1,5,0
0,45.0,0,13.0,4,0,0,1.0,78432.0,259622.0,9590.0,0,0,1,1,5,0
0,48.0,0,11.0,1,0,0,17.0,62617.0,239733.0,14640.0,0,1,2,1,0,0
0,49.0,0,14.0,6,0,0,19.0,21918.0,157112.0,25530.0,0,0,2,1,0,0
0,47.0,0,11.0,4,2,0,10.0,69692.0,243839.0,18370.0,0,0,2,1,3,0
0,54.0,0,12.0,1,1,2,12.0,69625.0,271183.0,22340.0,0,0,1,1,5,0
0,52.0,0,14.0,3,1,1,15.0,100704.0,305905.0,19290.0,0,0,3,1,0,0
0,42.0,2,0.0,1,1,0,7.0,0.0,0.0,24600.0,1,1,0,0,1,1
0,32.0,4,16.0,7,1,2,1.0,25749.0,128717.0,4700.0,0,0,4,1,3,0
0,55.0,0,13.0,6,0,0,6.0,28196.0,147611.0,16340.0,0,1,4,1,0,0
0,58.0,0,19.0,1,0,0,1.0,42485.0,156093.0,25530.0,0,0,4,0,1,0
0,61.0,0,15.0,1,0,0,19.0,43251.0,166632.0,13660.0,0,0,2,1,5,0
0,51.0,0,7.0,3,0,0,1.0,44481.0,226940.0,7990.0,0,0,4,1,0,0
0,42.0,1,12.0,9,1,6,10.0,82281.0,0.0,18530.0,1,1,1,0,5,0
0,44.0,0,12.0,10,1,0,1.0,29819.0,0.0,8880.0,0,1,0,1,2,0
0,49.0,0,14.0,12,0,1,1.0,54639.0,0.0,6400.0,0,1,0,1,2,0
0,32.0,0,7.0,7,1,1,11.0,85402.0,0.0,11180.0,0,1,1,1,5,0
1,39.0,3,14.0,7,0,1,9.0,46878.0,176582.0,13740.0,0,0,1,1,5,0
0,49.0,0,13.0,11,0,0,14.0,112039.0,278669.0,29650.0,0,0,3,1,2,0
0,51.0,0,15.0,1,0,0,11.0,142521.0,353218.0,22440.0,0,0,1,1,0,0
0,21.0,1,10.0,4,1,2,12.0,32391.0,170274.0,10600.0,1,1,1,0,2,0
3,37.0,3,10.0,4,1,1,17.0,107765.0,309216.0,24440.0,1,1,2,0,1,0
0,47.0,0,12.0,18,4,3,9.0,64259.0,202031.0,25100.0,0,0,4,1,0,0
0,41.0,4,8.0,7,0,0,1.0,29622.0,116005.0,12770.0,0,0,0,1,0,0
0,33.0,1,13.0,6,0,0,8.0,19824.0,94883.0,4990.0,0,0,4,1,5,0
0,61.0,0,10.0,1,0,0,16.0,106108.0,0.0,25320.0,0,1,2,1,2,0
0,40.0,1,11.0,1,0,2,11.0,1965.0,0.0,20630.0,1,1,3,1,0,0
0,53.0,0,13.0,4,0,3,15.0,70494.0,227305.0,13850.0,0,0,3,1,0,0
0,22.0,4,10.0,9,0,4,1.0,747.0,0.0,10070.0,1,1,1,0,0,0
0,41.0,0,13.0,1,0,0,9.0,49662.0,221544.0,19730.0,0,0,1,1,2,0
0,48.0,0,11.0,10,0,2,11.0,136008.0,0.0,30280.0,0,1,2,1,0,1
1,37.0,2,12.0,4,0,0,4.0,15035.0,101132.0,10340.0,0,0,0,1,5,0
0,61.0,0,14.0,11,0,0,7.0,121688.0,378194.0,14340.0,0,0,2,1,3,0
0,34.0,1,10.0,10,0,2,14.0,83792.0,261803.0,13280.0,0,0,3,1,5,0
0,37.0,0,7.0,9,0,4,1.0,125314.0,0.0,17730.0,0,1,1,0,4,0
0,54.0,0,15.0,6,0,0,16.0,50646.0,222419.0,32100.0,0,0,3,1,4,0
0,51.0,0,14.0,11,3,0,19.0,101534.0,307718.0,32910.0,0,0,2,1,0,0
0,37.0,0,16.0,1,0,0,10.0,43290.0,158771.0,23640.0,0,0,1,1,5,0
0,39.0,3,16.0,4,0,1,8.0,42535.0,189139.0,19330.0,0,0,4,0,4,0
0,43.0,0,0.0,6,1,0,1.0,0.0,0.0,11750.0,0,0,0,1,0,0
0,51.0,0,6.0,8,0,0,1.0,28496.0,147825.0,17930.0,0,1,2,1,0,0
0,53.0,0,7.0,15,2,1,16.0,54839.0,199023.0,12280.0,0,1,2,1,5,0
0,46.0,0,0.0,3,0,3,1.0,0.0,0.0,6100.0,0,1,0,1,3,0
0,48.0,0,7.0,4,0,4,11.0,70308.0,0.0,13330.0,0,1,1,1,0,0
0,48.0,0,15.0,7,2,3,13.0,132284.0,346399.0,20590.0,0,0,2,0,4,0
0,51.0,0,12.0,7,0,0,21.0,78387.0,257655.0,22330.0,0,1,2,1,0,0
0,33.0,1,13.0,9,0,2,15.0,79606.0,225962.0,16830.0,0,0,1,1,5,0
2,41.0,2,9.0,6,0,0,10.0,64928.0,250830.0,20590.0,0,0,1,1,2,0
0,40.0,0,11.0,6,2,0,6.0,24189.0,100892.0,9510.0,0,0,0,1,3,0
1,41.0,1,0.0,16,3,0,17.0,0.0,132571.0,5600.0,0,0,2,1,3,0
0,37.0,0,13.0,1,1,5,13.0,89596.0,271298.0,14160.0,0,0,3,1,0,0
0,26.0,1,0.0,1,3,2,7.0,0.0,0.0,4100.0,0,0,0,1,5,0
0,35.0,3,4.0,1,0,1,19.0,112952.0,309305.0,19700.0,1,1,2,1,5,0
0,55.0,0,0.0,6,0,3,7.0,0.0,101007.0,10360.0,0,0,0,1,5,0
0,53.0,0,12.0,6,0,0,1.0,38720.0,183228.0,10670.0,0,0,1,0,0,0
0,47.0,0,12.0,6,1,0,1.0,58414.0,211733.0,22250.0,0,0,1,0,4,0
0,37.0,0,12.0,1,4,6,1.0,53840.0,162697.0,10580.0,0,0,4,1,0,0
0,37.0,2,0.0,1,0,1,5.0,0.0,79301.0,1500.0,0,0,1,1,3,0
0,58.0,0,14.0,1,0,0,6.0,12931.0,123551.0,18110.0,0,0,4,1,5,1
2,42.0,3,12.0,1,3,2,16.0,59454.0,0.0,11650.0,1,1,1,0,3,0
0,40.0,0,12.0,6,0,3,8.0,80317.0,277050.0,13800.0,0,0,1,1,5,1
0,47.0,0,11.0,6,0,1,1.0,50152.0,208703.0,18000.0,0,0,4,0,4,0
0,49.0,0,13.0,1,0,0,1.0,1201.0,0.0,31430.0,0,1,4,1,3,0
0,47.0,0,13.0,1,0,2,12.0,128481.0,0.0,14350.0,0,1,1,1,0,0
0,34.0,3,12.0,4,2,2,1.0,4362.0,0.0,6510.0,1,1,4,0,5,0
0,43.0,0,9.0,4,1,5,10.0,43505.0,107149.0,10780.0,0,1,1,1,5,0
0,46.0,0,12.0,6,0,0,12.0,132651.0,340258.0,24800.0,0,0,2,0,2,0
0,33.0,1,12.0,4,0,0,13.0,7024.0,60073.0,22300.0,0,0,1,0,2,0
0,48.0,0,14.0,6,1,5,14.0,96274.0,282904.0,11130.0,0,0,2,1,5,0
0,58.0,0,12.0,1,0,0,11.0,33680.0,183800.0,10670.0,0,0,2,1,2,1
0,37.0,0,1.0,1,1,4,10.0,42878.0,158179.0,11480.0,0,0,1,0,2,0
0,25.0,1,9.0,1,2,1,15.0,24234.0,0.0,6420.0,0,0,1,0,2,0
0,43.0,3,15.0,1,3,3,6.0,39432.0,117343.0,9740.0,0,0,4,0,0,0
0,46.0,0,8.0,6,0,0,1.0,56388.0,204486.0,7140.0,0,0,4,1,0,0
0,55.0,0,14.0,11,0,0,1.0,50492.0,226015.0,22770.0,0,1,4,1,0,0
0,47.0,0,10.0,6,0,2,6.0,29630.0,137970.0,20780.0,0,1,1,0,4,0
0,30.0,1,10.0,6,0,1,6.0,17455.0,140978.0,12490.0,1,1,0,1,5,0
0,47.0,0,10.0,10,1,6,10.0,83689.0,223808.0,14570.0,0,0,3,0,2,0
0,56.0,0,3.0,7,0,0,20.0,37352.0,0.0,13910.0,0,1,2,1,0,0
0,44.0,0,9.0,13,0,2,6.0,92022.0,232327.0,19090.0,0,0,1,0,4,0
0,50.0,0,5.0,6,0,1,11.0,28299.0,183581.0,21330.0,0,0,1,1,5,0
0,59.0,0,0.0,6,1,0,9.0,0.0,0.0,30430.0,0,1,1,0,1,0
0,43.0,1,12.0,1,3,1,15.0,71402.0,210868.0,27250.0,0,0,2,0,1,0
0,49.0,0,12.0,7,0,0,8.0,174329.0,417731.0,26250.0,0,1,3,0,1,0
0,39.0,0,12.0,17,0,3,1.0,29149.0,140253.0,8310.0,0,0,4,1,2,0
0,29.0,3,11.0,10,0,0,9.0,28459.0,117349.0,6970.0,0,0,4,1,0,1
0,31.0,1,10.0,4,0,0,8.0,26119.0,0.0,7210.0,0,0,1,1,5,0
0,54.0,0,12.0,6,0,0,11.0,18917.0,118361.0,9730.0,0,0,1,0,2,0
0,48.0,0,8.0,7,0,2,10.0,134646.0,359803.0,20660.0,0,0,2,1,2,0
0,45.0,0,11.0,1,0,3,17.0,55239.0,0.0,15700.0,0,1,2,1,0,0
0,47.0,0,13.0,3,0,2,17.0,166359.0,386052.0,10250.0,0,0,3,1,5,0
1,45.0,2,8.0,10,0,0,10.0,62615.0,226510.0,30610.0,0,0,1,0,0,0
0,48.0,0,12.0,9,0,2,6.0,52516.0,208181.0,12110.0,0,0,1,1,5,0
0,33.0,0,13.0,6,1,4,1.0,37352.0,91430.0,10950.0,0,1,4,0,3,0
0,52.0,0,12.0,4,0,2,11.0,68564.0,274122.0,10950.0,0,0,4,0,2,0
0,34.0,2,10.0,10,0,4,14.0,79549.0,232259.0,11310.0,1,1,1,1,0,0
0,45.0,0,11.0,13,3,6,1.0,84151.0,277252.0,9920.0,0,0,4,0,5,0
0,26.0,2,9.0,3,2,11,8.0,117984.0,0.0,26330.0,1,1,1,0,2,0
0,50.0,0,13.0,1,0,3,8.0,21262.0,152605.0,1930.0,0,1,4,1,3,0
0,49.0,0,13.0,4,1,4,10.0,33322.0,154892.0,21320.0,0,1,1,0,5,0
0,48.0,0,10.0,4,0,0,12.0,129215.0,323491.0,23420.0,0,0,2,0,1,1
0,56.0,0,13.0,17,3,6,1.0,69790.0,198028.0,15960.0,0,0,4,0,0,0
0,49.0,0,7.0,17,0,3,6.0,86847.0,228889.0,16320.0,0,1,2,1,4,0
0,53.0,0,9.0,6,0,1,8.0,48792.0,0.0,18510.0,0,1,1,1,5,0
0,49.0,0,11.0,1,0,0,3.0,62975.0,208369.0,23130.0,0,1,1,1,2,0
1,44.0,2,14.0,10,0,0,1.0,8928.0,61306.0,6790.0,0,0,4,1,5,0
2,37.0,2,10.0,4,2,3,8.0,47473.0,190556.0,9950.0,0,0,4,0,2,0
0,50.0,0,13.0,6,0,0,11.0,57387.0,181408.0,12240.0,0,0,1,1,0,0
0,50.0,0,13.0,3,2,0,9.0,172109.0,439996.0,23710.0,0,0,3,1,2,0
0,51.0,0,11.0,1,2,6,11.0,122934.0,0.0,28140.0,0,1,1,1,0,0
0,44.0,2,16.0,12,0,0,13.0,42393.0,150361.0,20040.0,0,0,1,0,4,0
0,43.0,0,7.0,3,0,2,11.0,58112.0,0.0,15050.0,0,1,1,1,0,0
0,50.0,0,9.0,6,3,0,8.0,58762.0,0.0,13320.0,0,1,2,1,0,0
0,29.0,1,8.0,10,0,0,8.0,83557.0,224864.0,33100.0,1,1,1,1,2,0
0,51.0,0,14.0,1,0,0,1.0,79951.0,295820.0,19450.0,0,0,1,0,3,0
0,55.0,0,12.0,4,0,0,17.0,83090.0,202465.0,24750.0,0,0,2,0,1,0
0,53.0,0,12.0,10,2,3,18.0,67189.0,0.0,6800.0,0,1,2,0,2,0
0,41.0,0,10.0,13,0,0,5.0,69292.0,224779.0,18690.0,0,0,1,1,0,0
0,53.0,0,7.0,14,1,0,12.0,59445.0,225151.0,16390.0,0,0,2,1,5,1
0,33.0,3,11.0,10,0,0,6.0,27939.0,0.0,4290.0,1,1,4,1,3,0
0,50.0,0,8.0,1,2,5,1.0,21567.0,149254.0,17990.0,0,0,0,0,4,0
0,48.0,0,8.0,10,0,0,11.0,81389.0,247569.0,14440.0,0,0,1,1,5,0
0,44.0,1,10.0,6,1,3,8.0,65914.0,223975.0,19860.0,1,1,1,1,4,0
0,53.0,0,7.0,6,0,3,1.0,97495.0,292386.0,20940.0,0,0,2,1,4,0
0,37.0,0,7.0,9,3,2,14.0,34038.0,161587.0,15450.0,0,1,2,1,0,0
0,46.0,0,13.0,1,2,0,16.0,60829.0,192496.0,32630.0,0,0,1,0,1,0
0,54.0,0,11.0,4,2,2,13.0,108317.0,325936.0,25190.0,0,1,1,0,1,0
0,34.0,0,12.0,6,0,0,5.0,43821.0,205035.0,9280.0,0,0,0,1,0,0
0,49.0,0,9.0,1,0,0,20.0,71192.0,263204.0,6360.0,0,0,2,1,5,0
0,37.0,0,12.0,1,0,0,1.0,123520.0,383731.0,17550.0,0,0,1,0,4,0
0,51.0,0,11.0,3,0,3,5.0,31498.0,145207.0,20550.0,0,0,4,1,3,0
0,49.0,0,13.0,1,0,0,22.0,147455.0,394201.0,33430.0,0,1,3,1,0,1
0,48.0,0,15.0,1,1,6,1.0,81940.0,263363.0,17270.0,0,0,4,1,3,1
0,56.0,0,5.0,9,0,0,1.0,82624.0,323568.0,22700.0,0,1,1,1,5,0
0,33.0,1,12.0,3,2,4,1.0,45808.0,130901.0,19410.0,0,0,2,0,4,0
0,45.0,2,12.0,10,2,7,7.0,77203.0,0.0,16540.0,1,1,1,1,5,0
0,48.0,0,15.0,6,0,0,13.0,77039.0,0.0,9200.0,0,1,2,1,5,0
0,52.0,0,6.0,11,0,0,14.0,109493.0,279275.0,27790.0,0,0,1,0,4,0
0,40.0,0,11.0,1,0,2,7.0,54417.0,192028.0,22180.0,0,1,4,1,0,0
0,49.0,0,15.0,1,1,4,6.0,60527.0,203057.0,14620.0,0,0,1,1,0,0
0,66.0,0,13.0,10,0,0,15.0,45790.0,213595.0,25090.0,0,0,1,0,2,0
1,39.0,3,12.0,7,3,3,11.0,85837.0,241913.0,14460.0,1,1,1,1,0,0
0,50.0,0,12.0,10,3,2,6.0,34703.0,162958.0,9970.0,0,1,4,0,0,0
0,46.0,0,11.0,1,3,5,18.0,57209.0,214461.0,6100.0,0,0,2,1,0,0
0,46.0,0,10.0,13,0,2,10.0,140919.0,365826.0,22700.0,0,0,2,1,0,0
0,40.0,0,12.0,7,0,2,15.0,122543.0,326327.0,25100.0,0,0,1,0,1,0
1,45.0,1,11.0,9,0,1,7.0,35825.0,212583.0,5080.0,0,0,0,0,2,0
0,40.0,3,14.0,17,0,0,21.0,14535.0,122827.0,16950.0,0,0,3,1,3,0
0,51.0,0,11.0,13,3,0,14.0,152462.0,0.0,17930.0,0,1,2,1,5,0
1,41.0,2,10.0,3,2,5,13.0,132114.0,0.0,18810.0,1,1,2,0,4,0
0,36.0,3,7.0,6,2,0,7.0,29741.0,0.0,8070.0,1,1,0,1,5,0
0,64.0,0,11.0,16,0,0,9.0,76552.0,229237.0,15560.0,0,0,2,1,3,0
1,39.0,1,0.0,1,1,2,1.0,0.0,64780.0,22050.0,0,0,4,1,0,0
0,45.0,0,12.0,1,0,1,1.0,63357.0,0.0,17460.0,0,1,4,0,4,0
0,51.0,0,11.0,6,0,0,7.0,15641.0,107618.0,17800.0,0,0,0,1,5,1
0,49.0,0,12.0,7,1,5,13.0,100260.0,0.0,11370.0,0,1,1,0,2,0
2,37.0,2,9.0,10,0,3,1.0,20050.0,89548.0,7210.0,0,0,0,0,2,0
0,52.0,0,14.0,4,0,3,1.0,33255.0,185460.0,11180.0,0,0,4,1,2,0
0,39.0,0,12.0,7,0,0,1.0,38924.0,185320.0,1500.0,0,0,4,1,0,0
0,43.0,2,14.0,1,2,4,11.0,54593.0,221267.0,11260.0,0,0,1,1,3,0
0,55.0,0,10.0,1,2,0,19.0,85024.0,0.0,5730.0,0,1,2,0,2,0
0,52.0,0,14.0,4,3,2,1.0,63399.0,227602.0,30130.0,0,0,2,0,1,0
0,46.0,0,10.0,6,3,0,21.0,44574.0,0.0,27130.0,0,1,2,1,0,0
0,49.0,0,12.0,10,0,0,12.0,67359.0,234148.0,13140.0,0,1,2,1,0,0
0,73.0,0,15.0,7,0,1,14.0,1773.0,0.0,8980.0,0,1,1,1,3,0
0,50.0,0,9.0,4,0,5,12.0,14588.0,0.0,13280.0,0,1,1,1,5,0
0,35.0,2,12.0,6,2,4,6.0,21075.0,0.0,22730.0,1,1,0,1,5,0
0,35.0,0,12.0,10,0,0,1.0,101956.0,284104.0,28160.0,0,0,1,0,0,0
0,43.0,0,12.0,4,0,0,1.0,116044.0,0.0,16900.0,0,1,1,1,5,0
0,50.0,0,12.0,6,1,0,4.0,4766.0,0.0,6980.0,0,0,0,1,0,0
3,42.0,3,14.0,6,1,6,12.0,75288.0,249920.0,19250.0,0,0,1,1,0,0
0,54.0,0,3.0,3,0,3,5.0,27546.0,181137.0,15730.0,0,0,4,1,0,0
0,42.0,0,11.0,6,2,3,19.0,69780.0,223784.0,22350.0,0,0,2,1,5,0
0,39.0,0,10.0,1,0,0,1.0,35558.0,154532.0,8960.0,0,1,4,0,0,0
0,38.0,0,0.0,4,2,7,6.0,0.0,0.0,1630.0,0,1,0,1,3,0
0,45.0,1,13.0,4,3,5,16.0,66508.0,0.0,20120.0,1,1,1,1,0,0
0,51.0,0,12.0,4,0,1,8.0,85076.0,249276.0,25860.0,0,0,1,1,3,1
0,58.0,0,11.0,6,0,0,12.0,67608.0,244407.0,23140.0,0,0,1,1,0,1
0,48.0,0,8.0,6,0,1,10.0,47288.0,191476.0,5120.0,0,0,1,1,5,0
0,57.0,0,8.0,6,0,2,21.0,145655.0,0.0,21770.0,0,1,2,0,4,0
0,42.0,0,12.0,13,0,2,19.0,85752.0,285727.0,5700.0,0,0,2,0,2,0
2,44.0,2,13.0,13,0,0,14.0,74943.0,230439.0,10320.0,0,0,2,1,5,0
0,49.0,0,11.0,1,0,0,10.0,68711.0,232438.0,21780.0,0,0,2,1,0,1
0,39.0,0,5.0,1,0,2,10.0,123064.0,306644.0,5400.0,0,1,4,0,5,0
0,39.0,2,14.0,6,0,3,1.0,50875.0,131770.0,14100.0,0,0,0,0,3,0
0,49.0,0,13.0,4,0,0,7.0,43560.0,174690.0,10760.0,0,0,1,0,2,0
1,39.0,2,7.0,7,1,0,1.0,3414.0,0.0,10840.0,0,0,0,1,0,0
1,42.0,2,14.0,6,4,0,1.0,11617.0,151370.0,14650.0,0,0,4,1,0,1
0,38.0,0,0.0,7,0,1,1.0,0.0,86648.0,7620.0,0,0,4,1,2,0
0,52.0,0,15.0,4,4,2,10.0,88691.0,279497.0,18200.0,0,0,1,1,4,0
0,53.0,0,14.0,1,0,0,13.0,46817.0,223487.0,6800.0,0,0,2,1,2,0
0,45.0,0,14.0,1,0,0,7.0,36620.0,158714.0,12000.0,0,1,0,1,5,0
0,52.0,0,8.0,1,0,1,11.0,130393.0,363470.0,22360.0,0,0,2,1,0,0
0,54.0,0,7.0,1,0,2,11.0,78921.0,257604.0,5000.0,0,1,1,0,2,0
0,28.0,2,14.0,6,2,8,14.0,59889.0,193646.0,11100.0,0,0,2,1,5,0
0,49.0,0,7.0,6,0,0,6.0,18142.0,118774.0,11900.0,0,1,0,1,2,0
0,54.0,0,5.0,10,0,0,18.0,132687.0,0.0,20170.0,0,1,3,1,5,0
2,42.0,2,11.0,10,0,0,14.0,114277.0,307203.0,15620.0,0,0,2,1,0,0
0,57.0,1,17.0,6,0,0,1.0,61412.0,224518.0,14040.0,0,0,2,1,0,0
0,34.0,3,13.0,1,0,4,1.0,20299.0,66016.0,4900.0,0,0,4,1,3,0
0,48.0,0,13.0,6,2,2,10.0,36835.0,167142.0,17360.0,0,0,4,0,0,0
0,57.0,0,13.0,1,0,0,1.0,43780.0,197162.0,12900.0,0,0,1,0,0,0
0,51.0,0,0.0,7,0,3,1.0,0.0,0.0,6600.0,0,0,4,0,3,0
0,38.0,2,10.0,10,0,0,1.0,23536.0,98782.0,10430.0,0,0,4,1,5,0
0,48.0,0,10.0,11,0,0,1.0,68334.0,0.0,6300.0,0,1,1,1,5,0
0,64.0,0,7.0,6,2,0,1.0,75166.0,248599.0,5010.0,0,1,2,1,3,0
0,70.0,0,16.0,6,4,5,1.0,62304.0,214707.0,24710.0,0,0,4,1,3,0
0,56.0,0,16.0,7,0,2,17.0,109521.0,321674.0,7100.0,0,0,3,0,2,0
0,45.0,0,11.0,10,0,0,19.0,54795.0,0.0,5060.0,0,1,2,1,0,0
0,55.0,0,15.0,3,2,3,17.0,81427.0,0.0,25160.0,0,1,2,1,0,1
0,55.0,0,7.0,6,0,0,13.0,45787.0,173196.0,19380.0,0,0,2,1,0,0
0,50.0,0,12.0,13,0,0,14.0,41799.0,0.0,17270.0,0,1,2,1,3,0
0,53.0,0,10.0,1,4,4,6.0,71735.0,0.0,14360.0,0,1,1,1,3,0
0,54.0,0,13.0,9,0,0,1.0,24397.0,143227.0,15240.0,0,0,4,1,0,0
0,40.0,1,14.0,10,2,1,14.0,64520.0,231035.0,10480.0,1,1,2,1,2,0
0,33.0,3,12.0,1,1,1,9.0,91434.0,258169.0,14460.0,1,1,1,0,5,0
0,51.0,0,5.0,9,3,5,6.0,83967.0,215941.0,19420.0,0,0,1,1,0,0
0,47.0,0,12.0,1,0,0,17.0,167760.0,0.0,22980.0,0,1,3,0,1,0
0,51.0,0,17.0,1,2,0,15.0,118301.0,285597.0,20650.0,0,0,2,1,5,0
0,45.0,0,12.0,6,0,0,10.0,52244.0,270015.0,27610.0,0,1,4,1,0,0
0,49.0,0,14.0,1,0,0,5.0,122265.0,384884.0,19020.0,0,0,1,0,5,0
0,40.0,0,10.0,6,0,1,18.0,157263.0,430484.0,21230.0,0,1,2,0,4,1
0,34.0,1,10.0,3,0,0,14.0,84128.0,236963.0,13310.0,1,1,2,1,3,0
0,53.0,1,10.0,1,0,0,1.0,37172.0,195043.0,20960.0,1,1,4,0,0,0
0,54.0,0,11.0,13,0,2,14.0,36231.0,153711.0,31800.0,0,0,2,0,1,0
0,35.0,0,7.0,4,0,0,1.0,74194.0,210282.0,25610.0,0,1,4,0,1,0
2,37.0,3,11.0,6,3,0,8.0,159092.0,382687.0,15050.0,0,0,1,1,0,0
0,48.0,0,8.0,7,0,1,12.0,90623.0,0.0,27700.0,0,1,2,1,3,0
0,51.0,0,12.0,4,0,0,1.0,51628.0,206070.0,6940.0,0,0,1,1,5,0
0,43.0,2,15.0,10,0,2,7.0,43808.0,176022.0,10280.0,0,0,1,1,0,0
0,45.0,0,5.0,9,0,0,14.0,110575.0,340631.0,17060.0,0,0,2,0,4,0
0,40.0,0,11.0,4,0,0,1.0,41477.0,185913.0,16710.0,0,1,3,1,0,0
0,29.0,0,9.0,11,3,3,11.0,85413.0,0.0,13920.0,0,1,1,1,0,0
0,49.0,0,15.0,3,0,0,1.0,107375.0,332673.0,19840.0,0,0,1,1,5,0
1,41.0,3,15.0,4,4,1,1.0,6232.0,0.0,6220.0,0,0,4,1,3,0
0,40.0,1,10.0,10,0,0,1.0,21628.0,60877.0,12260.0,1,1,0,1,0,0
0,52.0,0,12.0,14,3,5,6.0,30775.0,117060.0,13020.0,0,1,4,1,0,1
0,50.0,0,14.0,11,0,0,5.0,15989.0,117038.0,11390.0,0,0,0,1,2,0
0,51.0,0,11.0,1,1,4,11.0,61666.0,198755.0,20910.0,0,0,1,1,2,0
0,46.0,0,12.0,1,2,0,12.0,50112.0,185273.0,14370.0,0,0,1,1,0,0
0,62.0,0,15.0,4,0,1,8.0,94344.0,259666.0,20160.0,0,0,2,1,5,0
0,53.0,0,15.0,14,0,0,1.0,169926.0,442348.0,6800.0,0,0,3,1,5,0
0,34.0,1,14.0,4,0,0,8.0,41816.0,151776.0,15630.0,0,0,1,0,0,0
0,61.0,0,12.0,13,0,0,8.0,31716.0,155029.0,20040.0,0,0,4,1,0,0
1,54.0,1,15.0,10,1,7,16.0,94709.0,272378.0,18650.0,1,1,2,1,4,0
0,31.0,1,0.0,9,1,3,1.0,0.0,0.0,4600.0,0,0,0,1,2,0
0,46.0,0,0.0,1,0,2,1.0,0.0,0.0,28070.0,0,0,4,0,1,0
0,51.0,0,8.0,1,0,1,1.0,12524.0,131010.0,2750.0,0,0,0,1,0,1
0,39.0,0,13.0,6,0,4,11.0,37443.0,104380.0,14480.0,0,0,4,1,0,0
0,47.0,0,12.0,1,1,1,13.0,94774.0,254197.0,21070.0,0,1,4,0,4,0
0,28.0,4,13.0,14,2,0,1.0,1754.0,0.0,5810.0,1,1,4,0,2,0
0,50.0,0,13.0,4,0,1,13.0,39245.0,185056.0,1500.0,0,0,2,1,0,0
